"j","t","k","omega","wage","iota","l","l_error","inv","eta","y","y_error","nu"
417,5,1.58566792304608,1.04556374595324,0.5,0.0443474262849265,2.82405070026418,2.87948498312034,0.754629452168878,0.133324298594007,3.85366573073234,3.86475258730357,0.520565822642779
418,5,1.22404751989291,0.885936601075026,0.5,-0.0153105857722306,2.30809891640738,2.28896068419209,0.471346674821411,0.256650697182262,3.4610403454638,3.45721269902074,0.191620272846044
419,5,0.367435995794512,-0.520082054580863,0.5,-0.0644938200896318,-0.198959486748575,-0.279576761860614,-0.00289990364956852,-0.0641226019415184,0.633208643184062,0.617085188161654,-0.442748957853635
420,5,2.07760341930566,-0.0540609639689305,0.5,-0.0108084744488894,1.8799633720886,1.86645277902749,0.356096078716638,0.124192821539008,2.90044692550176,2.89774480688954,-0.5673108610708
421,5,1.83594563312941,-0.658013727816164,0.5,-0.00241371083852694,0.913571854375332,0.910554715827174,-0.0990913799597071,-0.163702386845868,1.64616019940362,1.64555677169399,-0.597377636821075
422,5,0.70615687512843,0.0921472049825838,0.5,0.0963559715477222,0.862707857122912,0.983152821557565,0.119980237674445,-0.278980163923861,1.48001842507321,1.50410741796014,0.123714074140704
423,5,1.22295420974812,-0.224141068719971,0.5,-0.0446162004332361,0.919545182786949,0.863774932245404,0.0937150441813893,0.0580788975250886,1.87391481218619,1.86276076207788,-0.403342670459034
424,5,0.569356550946696,0.563622672305549,0.5,-0.076321858266913,1.3323519076176,1.23694958478396,0.187955913687127,-0.241003745273784,1.98763889421797,1.96855842965124,0.0488228305535307
425,5,1.5211314399713,-0.0554563517224475,0.5,0.0602327437568218,1.39130615547914,1.46659708517516,0.203485468294407,0.109458050426791,2.39705493778008,2.41211312371929,0.23256981339859
426,5,1.71762566883758,-0.0966899128108493,0.5,-0.0321097829484852,1.51169665437662,1.47155942569102,0.224695530726785,0.0573366627776783,2.46532404902846,2.45729660329134,0.197772966848155
427,5,0.137267519328914,1.08895472446357,0.5,-0.0230033247038478,1.61093907014957,1.58218491426976,0.182274555919004,0.177473060927817,2.68470286295154,2.67895203177558,0.168792591673826
428,5,0.704344060001033,0.00125334305703256,0.5,-0.0188156384565858,0.747504316479501,0.723984768408768,0.101379471000721,-0.178135378846084,1.46565966950757,1.46095575989342,0.0244704863848758
429,5,0.673098131281364,0.523241754859769,0.5,0.0977770971420339,1.37264964360321,1.49487101503075,0.200586203267268,-0.194402131693439,2.07453824378393,2.09898251806943,0.273104277278834
430,5,0.748978073571129,-0.350862833164466,0.5,-0.0207730979870207,0.346413858076461,0.320447485592685,0.0315400903401517,-0.265620393780866,0.97708419616975,0.971890921672995,-0.36355062358198
431,5,-0.0887888941843744,-0.440907645650005,0.5,-0.030670545458034,-0.499188254316528,-0.53752643613907,0.00540717924742503,-0.365648950694651,0.0314535268629756,0.0237858904984672,-0.308621204367204
432,5,1.41454030717693,-0.0147013979343409,0.5,-0.0702353585520472,1.34898260651919,1.26118840832913,0.19968069985003,0.175351380544187,2.42062471893753,2.40306587929952,0.202033250026993
433,5,0.933136083394517,0.80601565671423,0.5,-0.0137345137389863,1.9536502290203,1.93648208684656,0.332050573940288,0.193640688980753,3.0435816498752,3.04014802144046,-0.574050570365168
434,5,1.18791167006726,0.808209353715159,0.5,-0.121311475571855,2.17932098861011,2.02768164414529,0.429121953593222,0.226522117474283,3.30213383795855,3.27180596906558,0.913665504416917
435,5,1.51660893985988,1.24903951118511,0.5,-0.0491879103677523,3.01796879651609,2.9564839085564,0.796993013184404,0.0427727454066774,3.95703227379692,3.94473529620498,0.790414635190005
436,5,1.01308182565714,-0.112458824987739,0.5,-0.0614506156357776,0.875509651372627,0.798696381827905,0.106731766714368,0.150997807316769,1.92279819056355,1.90743553665461,-0.306313006948401
437,5,1.89973678207586,1.00048895199371,0.5,-0.0478723939094261,3.04251745946582,2.98267696707904,1.00294704609715,-0.129849630176112,3.80895856116386,3.79699046268651,0.555177616617817
438,5,1.0302367986354,-0.32640840007738,0.5,0.0308077929037443,0.623083283866553,0.661593024996233,0.0486356654691343,0.495945584629995,2.0153196003707,2.02302154859664,0.138239950613128
439,5,0.601104093802079,-0.273395650023084,0.5,-0.0579702123540439,0.31385810470527,0.241395339262715,0.0413356178485254,0.287904711352937,1.49805354793236,1.48356099484385,0.519245187918149
440,5,1.44665826098197,-0.743589447990551,0.5,0.0273177042841505,0.465975753528341,0.500122883883529,-0.103498527539601,-0.0611780027397235,1.30108848266277,1.30791790873381,-0.517738156015407
441,5,0.605948574172294,-0.8878851000498,0.5,0.0313118454152199,-0.450014787504187,-0.410874980735162,-0.0710989552816068,-0.12209703009437,0.324178914275598,0.332006875629403,-0.465562223821411
442,5,1.25298573964219,-0.765269921964514,0.5,-0.0317179911901304,0.269411704888583,0.22976421590092,-0.0928651580612035,-0.171440352914726,0.994262083848012,0.986332586050479,-0.0269228564059793
443,5,0.993428597850446,1.61634659781187,0.5,0.0317521027348069,3.01931985554129,3.0590099839598,0.571514630458133,-0.31623277128415,3.59937781613129,3.607315841815,1.37864243714597
444,5,1.38174424779424,-0.901577470410731,0.5,-0.015662077992963,0.211690963963852,0.192113366472648,-0.159901759259746,-0.0754491234627031,1.0325325723753,1.02861705287706,-0.840902169287488
445,5,0.905270256956921,-0.275522364850424,0.5,-0.0220237981944036,0.577345103931582,0.549815356188578,0.0555043416415331,-0.219908695186862,1.25372714061888,1.24822119107027,-0.223224682095611
446,5,-0.897288045122214,-0.226819760803569,0.5,0.04534873118045,-0.939015155329092,-0.882329241353529,0.0111368413840467,-0.148857986356454,-0.191582409811391,-0.180245227016279,0.632368241450632
447,5,0.412993622576078,0.318309271940578,0.5,0.00807547899646494,0.888892594837097,0.898986943582678,0.123673976058418,-0.134521768272576,1.65066155843868,1.65268042818779,0.499941036780642
448,5,-0.105989309386021,-1.88945016648861,0.5,0.0272902158953006,-2.32491676866622,-2.29080399879709,-0.124971908720598,-0.23787907361286,-1.66650511040492,-1.6596825564311,-0.731335262846864
449,5,1.23104366106513,1.37023404971808,0.5,-0.0421623226769696,2.91959235073689,2.86688944739068,0.640518132189139,0.0905012429840056,3.90638432559505,3.89584374492581,1.22284573808081
450,5,0.0404500990612,1.30099960839544,0.5,-0.00374515879504399,1.79127993233016,1.78659848383635,0.187534369723814,0.0861302679871018,2.77370093219142,2.77276464249266,0.417691725120369
451,5,1.54738604515979,0.683086397126376,0.5,-0.0230428158493824,2.33745737108009,2.30865385126836,0.555952492638934,0.0463269182088266,3.28007502116307,3.27431431720073,0.207839854132865
452,5,0.644617488347152,0.503874971349782,0.5,0.00366736285957504,1.32352060164829,1.32810480522276,0.191264092701908,0.340773701545634,2.56058503506808,2.56150187578297,0.0749548087665288
453,5,0.548082077749603,-0.276484510106429,0.5,-0.0313239649508848,0.263602765555173,0.224447809366567,0.0386666589325948,-0.062587622125531,1.0973058753038,1.08947488406608,0.065057770502682
454,5,0.0646417269389927,-0.852683087849544,0.5,0.0167436670036796,-0.879655763583005,-0.858726179828406,-0.0376234121246538,-0.190726262267052,-0.174091293975903,-0.169905377224983,0.0709623654846028
455,5,0.357686649423622,-0.820733264477896,0.5,-0.0514701910003911,-0.583304177194395,-0.647641915944884,-0.0458654166112954,-0.117047851968482,0.195938702711278,0.183071154961181,-0.659612203318901
456,5,1.11934326205649,1.06141116488761,0.5,0.00223250701631675,2.43582589556625,2.43861652933664,0.478235578571844,0.0930066639465743,3.42512329138698,3.42568141814106,0.945096615382464
457,5,1.38656713585513,0.516122928642708,0.5,-0.115784409278002,1.98803648983393,1.84330597823643,0.406560055644731,0.071955330178031,2.95628255188612,2.92733644956662,0.0498746389294469
458,5,0.219733112049731,0.495713287239257,0.5,-0.0390275523454715,0.941544667249892,0.892760226818053,0.124040406448682,-0.188702412396309,1.64913298672774,1.63937609864137,0.192477797799319
459,5,0.516496920738642,-0.184924125984494,0.5,-0.00579256211003895,0.350416233323001,0.343175530685452,0.0528113065745043,-0.185575603737523,1.06113136145963,1.05968322093212,-0.513064680036408
460,5,1.42228143655969,-0.509486444525778,0.5,0.00528759399753736,0.737274786489811,0.743884278986733,-0.00393362043138109,-0.107209393543957,1.52635612482001,1.52767802331939,-0.552673166598803
461,5,1.0289154127914,0.200634615688575,0.5,-0.0340643141444528,1.2807308409605,1.23815044827993,0.196039631039785,-0.443900881448561,1.73312069138609,1.72460461284998,-0.526067550125504
462,5,2.27614692147376,0.485534356498125,0.5,-0.0268416106106572,2.7281830870695,2.69463107380618,0.95982004758821,0.0179153613161374,3.64238918025979,3.63567877760713,-0.122064405346788
463,5,1.58202542523775,0.40045992064957,0.5,-0.00506138025855966,2.0144837330523,2.0081570077291,0.438055663528924,-0.172237703423162,2.73853676150329,2.73727141643865,0.126573785215926
464,5,1.22083569339416,0.0896680856425817,0.5,-0.0574340725454046,1.30995292393043,1.23816033324867,0.199898634844786,0.01479343648103,2.22103709228561,2.20667857414926,0.105978890280194
465,5,1.06059063141998,0.0595034537935553,0.5,0.0552311149313012,1.13203270489173,1.20107159855586,0.161588865024073,0.0426341856420728,2.07095762240796,2.08476540114079,-0.664163587609776
466,5,1.39289951179598,0.791225392746007,0.5,0.0637654976943513,2.33745539891129,2.41716227102923,0.519912943976175,-0.215038382155675,3.01870774862977,3.03464912305336,0.23725099567977
467,5,0.818553731760537,0.316710059350476,0.5,0.103853743794328,1.24175867463587,1.37157585437878,0.1851660122356,-0.11944441161872,2.01860499489131,2.04456843083989,-0.417796647433939
468,5,1.50669069519985,0.244132477498595,0.5,0.0272804854493205,1.75315654033041,1.78725714714207,0.335735847407913,-0.0963680989929951,2.55307917321157,2.5598992945739,0.0363585366871098
469,5,1.63212046438245,0.0868923462905933,0.5,0.00152139459437535,1.66635742435519,1.66825916759816,0.30017834398074,0.377192808377858,2.9398409646072,2.9402213132558,0.457994788579466
470,5,1.0602179991545,-1.24123043607334,0.5,-0.0415967083348917,-0.49421071067418,-0.546206596092795,-0.213993247967081,-0.189558195841178,0.212521825358797,0.202122648275074,-0.339985708876811
471,5,0.207023966442252,-0.868367782526516,0.5,-0.0893808142894441,-0.774677172363868,-0.886403190225673,-0.0453096811501578,-0.251856370941448,-0.130242811431161,-0.152588015003522,-0.269383487537736
472,5,0.148034319253854,0.779788889007313,0.5,0.0219450307108307,1.23390272576357,1.26133401415211,0.148398264972938,0.0216578716716915,2.15185132930942,2.15733758698712,0.569734964441589
473,5,0.595455497897729,-0.496614898198232,0.5,-0.047896460214955,0.0298915230700289,-0.0299790521986649,0.000614009047987937,0.0871794524046037,1.01336170734879,1.00138759229505,-0.454565734234897
474,5,1.25598607255192,0.192989930835067,0.5,-0.0177447487408043,1.46986181218407,1.44768087625806,0.243329489511795,0.517592050387777,2.883744594446,2.8793084072608,-0.302927135449078
475,5,1.83392420297727,0.610884540760905,0.5,-0.0345158392919676,2.49792593871355,2.45478113959859,0.695235731809304,0.249041409614686,3.64325808020239,3.6346291203794,0.258123078363574
476,5,0.33585913062267,0.607317821110533,0.5,0.0188976620642352,1.18266060084031,1.2062826784206,0.154929477638516,-0.0688429446744254,2.01010838804004,2.0148328035561,-0.0585555390738218
477,5,1.22578076847283,0.396128989751296,0.5,-0.0355868248237406,1.69735599476015,1.65287246373048,0.305295463314596,0.0258238345658333,2.61947056120014,2.6105738549942,0.63255666129975
478,5,1.18921105742881,0.426146164603645,0.5,-0.0111299734587387,1.70287896616207,1.68896649933864,0.304191680835072,-0.145354663597329,2.45381503443889,2.45103254107421,0.138870663014211
479,5,1.56197293308701,-0.429405597503823,0.5,-0.0635069049767444,0.959605904728659,0.880222273507729,0.033660959590588,0.272895572414269,2.12879220901708,2.1129154827729,-0.537489044297495
480,5,0.825076908849548,-0.673878356431238,0.5,0.0315947210139961,0.00923093486161399,0.0487243361291091,-0.0396800193320382,-0.251513218367264,0.654008448368505,0.661907128622004,-0.0290027750159338
481,5,0.645735896032819,0.296226110908482,0.5,-0.0435659308316554,1.06493813282163,1.01048071928206,0.151871384412853,0.102106690979728,2.06333555567551,2.05244407296759,0.569237160622494
482,5,0.336722890519443,-1.057083544814,0.5,-0.0165986141194051,-0.897085316655683,-0.917833584304939,-0.0780112476468724,0.191751328356941,0.190956743575413,0.186807090045562,-0.956031946720159
483,5,0.802599178210232,0.325915819906398,0.5,-0.0213001050274917,1.23930564097426,1.21268050968989,0.184289324901537,0.0110520204524534,2.14664839330086,2.14132336704399,-0.0756606427994589
484,5,0.761076975667206,-0.403461804812307,0.5,0.0409921529787878,0.291251682850727,0.342491874074212,0.0206647761950888,-0.0100578609600906,1.17748455376479,1.18773259200949,-0.0883057793025389
485,5,2.13947738059025,-0.467525763278779,0.5,0.0675102430780781,1.4172720890753,1.5016598929229,0.0275868537624702,0.22408779112816,2.53765061207762,2.55452817284714,-0.341910520410342
486,5,2.45212840744419,0.109140370695198,0.5,-0.0277497932105495,2.41167440503997,2.37698716352678,0.707397009530429,-0.249479050641253,3.05848608627287,3.05154863797024,-0.347996703910126
487,5,1.0212687967601,0.543257684774385,0.5,0.033251123600274,1.70231888829037,1.74388279279071,0.289682990654378,0.104664868330436,2.70327448849496,2.71158726939503,0.643399867824647
488,5,0.433625199842199,-0.434587857605145,0.5,-0.0016315077201729,-0.0341761869872014,-0.0362155716374175,0.0100920502666519,-0.0184439870342538,0.8436705578527,0.843262680922657,-0.0447950350983149
489,5,-0.294849013306569,-1.35481867002218,0.5,0.118803282428312,-1.82187963901367,-1.67337553597828,-0.0636535602537812,0.16734910475249,-0.758239802387026,-0.728538981779948,-0.782343669943617
490,5,1.34345804721086,-0.317240279074513,0.5,-0.0834779813974938,0.908612027623671,0.804264550876803,0.0700385107198111,-0.375685398304982,1.42921736119284,1.40834786584347,-0.434452484964718
491,5,0.492886532912414,1.27833999172174,0.5,0.128798518771136,2.15883729110784,2.31983543957176,0.291120438382981,-0.0533601287754493,3.00176789420654,3.03396752389933,1.14848592533256
492,5,2.34232096350765,-0.0432101457749534,0.5,-0.0230512832320497,2.12515474600781,2.09634064196775,0.475306242844213,0.0217252418791026,3.04317071976107,3.03740789895306,-0.406695896627847
493,5,0.401147007371187,-0.913062959229009,0.5,0.000640786896407586,-0.660688482429166,-0.659887498808656,-0.0616924735812101,0.119337336216114,0.354939585661103,0.355099782385205,-0.477102634010938
494,5,1.31209257736162,-0.498342306518179,0.5,-0.014567878246726,0.654789707200998,0.636579859392591,0.000615656963342315,0.149531726431999,1.70061216550715,1.69697019594547,-0.533343432236047
495,5,3.18354377124224,0.335568312085076,0.5,0.102659231744946,3.33469777510061,3.4630218147818,2.01640355421854,-0.118862779587164,4.1121257273876,4.13779053532384,-0.24700999394705
496,5,0.560586662086929,-0.381098840312552,0.5,0.0457176738047528,0.14377636409268,0.200923456348621,0.020827914416055,0.136729940359885,1.17679703632672,1.18822645477791,-0.369281484624867
497,5,1.1495256539386,0.232539838273025,0.5,0.0635942039234607,1.42614633019487,1.50563908509919,0.231240498291162,0.245767993610618,2.56820505567964,2.5841036066605,0.26629286581452
498,5,0.628900105928949,0.209344437381707,0.5,-0.0425667188121781,0.941604724572271,0.888396326057048,0.133040850650457,0.0593701478086772,1.8972656042551,1.88662392455206,0.241770246238973
499,5,0.978440304230973,0.775029139306883,0.5,0.0403433276370429,1.95455827549301,2.00498743503932,0.339196478786092,-0.0877599552160637,2.7630890521511,2.77317488406036,0.57086645005189
500,5,0.432404562349639,0.184375868761181,0.5,-0.0164860443249877,0.738460413164716,0.717852857758482,0.105459474565848,0.115307952137202,1.75005909717607,1.74593758609483,0.100371047955528
501,5,1.31634190991438,0.813742868330054,0.5,-0.0283801167283011,2.29861434174495,2.26313919583458,0.48999359060122,-0.10165064914973,3.09325442446938,3.0861593952873,0.351596523630338
502,5,0.620371082365537,-0.0966676574269881,0.5,0.0241867503982773,0.551626710443416,0.581860148441263,0.0750044078288432,0.126769387381975,1.57468682969955,1.58073351729911,0.254868585173239
503,5,0.28787905710752,-1.55193486677773,0.5,-0.11319334149483,-1.55838782334577,-1.69987950021431,-0.140285613628766,-0.326492901425716,-0.988589992897332,-1.01688832827104,-1.07085662667283
504,5,0.875979025519786,0.0541206342234383,0.5,-0.0688691147644863,0.963769025266417,0.877682631810809,0.133056832219842,0.283180569356075,2.14324032649665,2.12602304780553,-0.0660695708440349
505,5,1.32086748975677,-0.612810844597074,0.5,0.0406782804271173,0.519382082948133,0.57022993348203,-0.0422665025842131,-0.0182637403187516,1.39740907450354,1.40757864461032,-0.0585291665427906
506,5,1.68085844609234,0.196313199325667,0.5,-0.0439108452679425,1.84577922464519,1.79089066806026,0.373931606826737,-0.247780048675868,2.49428990784348,2.48331219652649,0.739418078446328
507,5,0.717654406768968,0.228427739968307,0.5,0.0451663032926366,1.04311886604054,1.09957674515633,0.149300005939928,-0.391577168616196,1.5478324292985,1.55912400512166,-0.443299663985824
508,5,1.31578802493999,1.10192796366637,0.5,-0.0165942399754493,2.65836106156276,2.63761826159345,0.59714865877179,0.0356372635193288,3.59028905695624,3.58614049696238,-0.0232336594843081
509,5,1.75605187102267,-0.424006203145016,0.5,0.0901179432458085,1.13617421837087,1.24882164742813,0.0439968699837369,0.0604788721095175,2.09294382235454,2.115473308166,-0.498621926972853
510,5,0.392985760500258,-0.790452367738161,0.5,-0.018601618373754,-0.514566334077668,-0.537818357044861,-0.0430275351842154,0.0494247930835572,0.431149190880044,0.426498786286605,-0.542256424659132
511,5,-0.396431207681455,0.0287434061932496,0.5,-0.00477490827983986,-0.181311463822404,-0.187280099172204,0.0355694441551673,0.00429538627674266,0.719274654328493,0.718080927258533,-0.451889678634317
512,5,0.349970726433547,-1.26779929814044,0.5,0.000673781054349737,-1.1488881518889,-1.14804592557096,-0.108952717301085,0.0910980250633832,-0.161499394951358,-0.16133094968777,-0.807441964256004
513,5,0.208498001177882,-0.81688439849292,0.5,-0.00454891926466727,-0.709033161928197,-0.714719311009031,-0.0390346589314362,-0.112395590900357,0.0748619790456009,0.0737247492294341,-0.190141586319345
514,5,0.942024846962539,-0.705108850628522,0.5,-0.0468485580864536,0.0725222629638753,0.0139615653558086,-0.0526139119683307,-0.131693344491361,0.837119650346669,0.825407510825056,-0.330883515223998
515,5,0.619813721115679,-0.861602808549722,0.5,0.0308705805190587,-0.405029919553627,-0.366441693904804,-0.0672068397011238,0.0646195670149275,0.555880379335455,0.56359802446522,0.0596150155083095
516,5,0.874985022172298,-0.763587940236598,0.5,0.0281466624394065,-0.0592364457376806,-0.0240531176884225,-0.0632305126993078,0.0136840026101846,0.850738288746659,0.857774954356511,0.0693225682613823
517,5,0.728905809385264,0.174950146226852,0.5,0.0569623969773145,0.986116851152977,1.05731984737462,0.13990443006282,-0.181206963340268,1.70120061968686,1.71544121893119,0.559445676301509
518,5,1.38673368571933,0.407077216878218,0.5,-0.0159885643666135,1.8518750812595,1.83188937580123,0.362990322304691,-0.331921990739744,2.41624382239391,2.41224668130225,0.116884944059856
519,5,0.940706539027178,0.739090267558846,0.5,0.0183207367399729,1.87661764125464,1.89951856217961,0.317429002825974,-0.101371080717743,2.67153729241106,2.67611747659605,0.418519685366575
520,5,1.99637518363624,0.790786331629018,0.5,-0.00178541535348934,2.86494778537529,2.86271601618343,0.950318281550344,-0.324268817933853,3.43696969931559,3.43652334547722,0.290164475520712
521,5,0.0588874354872816,-0.696067248163635,0.5,0.00813841314462916,-0.688920968995866,-0.67874795256508,-0.0207959872152811,0.337652605975437,0.545022368853727,0.547056972139884,0.247785987642709
522,5,1.04046882461794,-0.119287129957103,0.5,0.138803135111108,0.890937894251625,1.06444181314051,0.107762442795815,0.360357528301064,2.14758615442685,2.18228693820462,0.218957286367227
523,5,0.759260601872328,-0.164324632239822,0.5,0.0391756709491555,0.588583821495816,0.63755341018226,0.071723613752266,0.437779013779887,1.92265356714986,1.93244748488715,-0.105189832667027
524,5,0.945194767163621,1.18482028300082,0.5,0.0239718607831996,2.4377073601765,2.46767218615549,0.433557250955383,0.149849476165627,3.48384756821628,3.48984053341208,0.663797240950352
525,5,0.913367337806439,0.0553696821867783,0.5,-0.0878465688272984,0.998045108471413,0.88823689743729,0.138437122150233,-0.0997250330741402,1.79461080727143,1.7726491650646,0.0761050163606445
526,5,-0.147501276043839,-0.473878213719207,0.5,-0.0505633622556748,-0.591774798530061,-0.654979001349655,0.00225394794421728,-0.104622340436737,0.199893592907357,0.187252752343439,-0.172641941683767
527,5,1.16605752116685,-0.215254964744437,0.5,0.0573355901084481,0.880868210247758,0.952537697883319,0.0913836515046993,-0.391619002893273,1.38553993922864,1.39987383675575,-0.6845380902721
528,5,1.54362800356947,-0.0725715781781289,0.5,0.0424856996669983,1.38959661555793,1.44270374014168,0.200102503068368,0.100744223291596,2.38663157072369,2.39725299564043,0.00350521926836247
529,5,1.04076228254239,-0.151256253273233,0.5,-0.0410865490755324,0.851233265790359,0.799875079445943,0.0987424151269828,-0.187299973218831,1.56022402444568,1.5499523871768,0.357625484656431
530,5,1.52341007106641,0.210001202793099,0.5,-0.0159992020383818,1.72512190083179,1.70512289828381,0.325737434819217,0.15630594320475,2.77771857591069,2.7737187754011,-0.677325877804448
531,5,0.309877056178461,-0.280523380939045,0.5,0.0125348003886972,0.050124783139653,0.0657932836255245,0.0299203146952876,-0.252467725688805,0.693947789325003,0.697081489422177,-0.728260164292517
532,5,1.7572125761459,0.579040237456249,0.5,0.0208496388234811,2.39099788610528,2.41705993463463,0.625439585397887,0.459883427176324,3.74717204515576,3.75238445486163,0.308364942618024
533,5,0.169926707375591,-0.768975825398802,0.5,-0.0231072283565194,-0.682897327637555,-0.711781363083204,-0.031879498455576,-0.174591840129259,0.038801564107341,0.0330247570182111,0.19420591409116
534,5,0.850145650949302,0.520060062322583,0.5,-0.0272689106746722,1.52358910764118,1.48950296929783,0.238692794659265,0.130398599887506,2.55027843940284,2.54346121173417,0.756234162067904
535,5,2.06250969891246,0.956380282074728,0.5,0.0884992450718286,3.12980792429911,3.2404319806389,1.14554293577451,-0.111913396546744,3.91418525962653,3.93631007089448,0.895761614275053
536,5,0.459865771255327,0.0615398643548578,0.5,-0.0245761220945055,0.60894396544929,0.578223812831158,0.0889401299429239,0.0371461586140936,1.54238085593754,1.53623682541391,0.286079191574122
537,5,1.10815587157018,0.550164753691002,0.5,-0.0250161752645018,1.78697891489496,1.75570869581434,0.318070519521272,0.139363911173086,2.8226335579422,2.81637951412608,0.178759117738105
538,5,1.9034920995247,-0.219077028127385,0.5,-0.0348198418545578,1.52134588708218,1.47782108476399,0.188479173775841,-0.149264573788135,2.2683720451682,2.25966708470456,0.0153991690980683
539,5,1.25918577589174,-0.322323176771077,0.5,0.0122782934707589,0.828520168098731,0.84386803493718,0.0625875879666126,-0.200250725451476,1.52456017452141,1.5276297478891,-0.283306876985791
540,5,0.844576223627453,-0.88426696510993,0.5,-0.0886559426152334,-0.236692925556085,-0.347512853825127,-0.0894185954464819,0.0651057375480747,0.724703543866145,0.702539558212337,-0.477820447513968
541,5,0.943794761650595,0.712600845398323,0.5,0.0214926849391224,1.84620805834948,1.87307391452338,0.311603784553171,0.0751327459200815,2.81763153614372,2.8230047073785,0.132053784768226
542,5,0.994577225923073,-0.719743777462737,0.5,-0.0821258172474437,0.100211936011574,-0.00244533554773074,-0.0594095122629936,0.179819243012927,1.17632191089866,1.15579045658679,-0.358045977684952
543,5,1.23358954381762,-0.253320418057104,0.5,-0.0489567905334663,0.892376913426344,0.831180925259511,0.084698230174124,-0.0602570130227713,1.72841063227773,1.71617143464436,-0.489230265719663
544,5,0.904617447765674,-0.0802804060520908,0.5,-0.122354500039645,0.820826344387158,0.667883219337601,0.103712143399164,0.0459933227774144,1.76311039903873,1.73252177402882,-0.090228789118074
545,5,0.926440679661192,-2.33333812769541,0.5,-0.03332493929105,-1.97640047975842,-2.01805665387223,-0.46301029271392,0.423997810117468,-0.656111937766794,-0.664443172589556,-1.04016109356908
546,5,1.17894741730608,0.47224476438812,0.5,-0.0261685974730879,1.75152153078528,1.71881078394392,0.316071960981458,0.268565677923932,2.91637794058337,2.90983579121509,-0.047486996552591
547,5,0.660926029242886,-0.464169829880062,0.5,-0.0330678280038635,0.127734573394754,0.0863997883899246,0.00693881642155098,-0.081032617746027,0.942992687522882,0.934725730521916,-0.718576794259812
548,5,1.24028950685774,0.448868734703026,0.5,0.0258164686571276,1.77597582203661,1.80824640785802,0.327987298421682,0.0153406844876437,2.68760723839841,2.69406135556269,0.213567791975381
549,5,0.26924887701045,1.48324373026913,0.5,-0.0581111691766606,2.21928401537786,2.14664505390704,0.259602811488913,0.188988961951279,3.3045637092033,3.29003591690913,0.741376932345583
550,5,1.29377800715055,0.10622912332691,0.5,0.0219290874794356,1.39447874557267,1.42189010492197,0.221063705479237,-0.242623389841738,2.04814608760509,2.05362835947495,-0.293841091368549
551,5,1.04873142771021,-0.958593625132026,0.5,-0.0391437995986562,-0.150965447011294,-0.199895196509614,-0.130883917489913,-0.356935404475732,0.388389880387129,0.378603930487465,-0.364456037912375
552,5,0.854448263805128,-0.432503625702608,0.5,0.00208273881420575,0.336649283858532,0.339252707376289,0.0158621703821608,-0.113216647726205,1.11972336800648,1.12024405271003,-0.0823289817178069
553,5,0.682007574669909,0.965872578800617,0.5,-0.00378623236876547,1.93373393649425,1.92900114603329,0.289926789974542,-0.206406567932401,2.623618100436,2.62267154234381,0.355335836712042
554,5,1.05370380698178,0.6318006041563,0.5,0.0238822339813542,1.84137817146174,1.87123096393843,0.324629266416771,-0.00285850799220795,2.73481039534369,2.74078095383903,0.197901043380649
555,5,2.17116229450195,1.25891059937618,0.5,0.0284582585067829,3.60304184206674,3.63861466520021,1.54229542328957,0.0332735513467194,4.53260612528761,4.53972068991431,0.429679744945956
556,5,0.703401889999121,-0.412540857532427,0.5,0.0501151101809552,0.229437166991003,0.292081054717197,0.017672124976316,-0.0396235879127828,1.08610431095238,1.09863308849761,-0.420632576226597
557,5,0.00596143879165343,-0.190130590322392,0.5,0.0612240645694845,-0.102810393802987,-0.0262803130911311,0.0311722194340854,-0.0645499151104423,0.728930422960726,0.744236439103097,0.188740488753198
558,5,1.53573574558699,0.253154233929803,0.5,-0.0135945261624531,1.78984815495818,1.77285499725511,0.349820681756448,0.345183535553944,3.03132242238628,3.02792379084566,-0.4277331885883
559,5,0.363454873915276,-0.0118909531858262,0.5,-0.0722513697344301,0.43279590835089,0.342481696182853,0.0702042337047769,-0.34865410188159,0.980432538343455,0.962369695909847,0.48308674517081
560,5,0.690476868018007,-0.515284672452479,0.5,-0.0136919700950362,0.0896980041074638,0.072583041488669,-0.00304878240913252,-0.0786270791007708,0.907361656880848,0.903938664357089,-0.297712784272629
561,5,0.287258604956137,-0.304685880304434,0.5,0.0201284929686196,0.000130514113383672,0.0252911303241581,0.026030857069905,0.114231132258512,1.01065237824605,1.0156845014882,0.233734762347006
562,5,0.95542343848963,-0.0706869507039493,0.5,-0.00262018140819397,0.877273405455796,0.873998178695553,0.111611569836896,-0.344042683419108,1.42952145391084,1.42886640855879,-0.215612887166607
563,5,1.3074484776236,-0.0785984313766068,0.5,0.0105536395622928,1.1754059638572,1.18859801331006,0.155780755988229,0.0562147543989202,2.12791145013027,2.13054986002085,-0.40869900280866
564,5,0.624034382089282,0.584988098929249,0.5,0.0193429271454063,1.40690179314699,1.43108045207875,0.202506824311172,0.203956886823181,2.50714941184433,2.51198514363068,0.841209418301409
565,5,0.721833264584587,-0.0635836157255759,0.5,-0.0293300529533106,0.68176117201185,0.645098605820212,0.0898233504699226,-0.0311957795005962,1.54685612438541,1.53952361114708,-0.497467848649459
566,5,1.08176199765755,-1.07640371170153,0.5,0.00446990948877118,-0.269326306519255,-0.263738919658291,-0.170031754064572,-0.0165213406651964,0.610443084689704,0.611560562061896,-0.370379662437096
